system:index,doa,mean_std,stats_percentile,.geo
20181121T112349_20181121T112352_T30UUV,201811325,"{B2_mean=2156.6495132323644, B2_stdDev=3571.0788242940575, B3_mean=1921.1522911589607, B3_stdDev=3418.7605438138435, B4_mean=1810.2782792882572, B4_stdDev=3352.2821327221573, B5_mean=1801.22811422186, B5_stdDev=3351.495822991151, B6_mean=1746.3727707892172, B6_stdDev=3268.4182821794143, B7_mean=1726.574296190373, B7_stdDev=3214.7663933750446, B8_mean=1817.080607816331, B8_stdDev=3376.250436632463, B8A_mean=1682.6124160667573, B8A_stdDev=3141.6190485886555, B11_mean=1015.267323293989, B11_stdDev=1764.7851599777682, B12_mean=951.4576953092445, B12_stdDev=1535.739270752755}","{B2_p2=56.49896470613252, B2_p98=14912.118187026626, B3_p2=62.03624719695117, B3_p98=14271.859431382656, B4_p2=20.976498897417997, B4_p98=14015.404613333963, B5_p2=15.839717046821011, B5_p98=14016.050035438462, B6_p2=6.539633623941042, B6_p98=13598.743956870023, B7_p2=7.9236814037074, B7_p98=13280.83787527793, B8_p2=6.647870513607391, B8_p98=14238.842696629214, B8A_p2=6.099025754910897, B8A_p98=12896.21978021978, B11_p2=10.866921513116093, B11_p98=6686.840877782881, B12_p2=16.87752908681471, B12_p98=5727.06771487316}",
20181121T112349_20181121T112352_T30UVU,201811325,"{B2_mean=812.9862203468601, B2_stdDev=1762.062098929573, B3_mean=915.3263576770119, B3_stdDev=1656.041298257877, B4_mean=879.6356515109421, B4_stdDev=1648.3545365161335, B5_mean=1257.991014006663, B5_stdDev=1677.82815019853, B6_mean=2024.6030986728197, B6_stdDev=1679.4950875868756, B7_mean=2271.379574687884, B7_stdDev=1683.6138248481968, B8_mean=2492.189790722955, B8_stdDev=1776.228324816203, B8A_mean=2501.94492571083, B8A_stdDev=1678.5455831666332, B11_mean=1725.4907323796162, B11_stdDev=1228.339001222193, B12_mean=1160.477576009294, B12_stdDev=1095.934157632288}","{B2_p2=84.5693065099391, B2_p98=7615.058074282169, B3_p2=201.8061847779038, B3_p98=7104.736649551077, B4_p2=96.48450655606248, B4_p98=7070.984346093638, B5_p2=42.51427615205685, B5_p98=7453.966101694915, B6_p2=29.139640820797034, B6_p98=7455.540066581686, B7_p2=30.836053632094792, B7_p98=7328.55998748125, B8_p2=28.496927208364355, B8_p98=7774.502194302338, B8A_p2=22.429971325204125, B8A_p98=7262.241758241758, B11_p2=12.076565550659378, B11_p98=5661.773584905661, B12_p2=15.60212653143948, B12_p98=5022.9937056549825}",
20181121T112349_20181121T112352_T30UVV,201811325,"{B2_mean=1543.6819704600514, B2_stdDev=3102.2012384415834, B3_mean=1379.622521599236, B3_stdDev=2959.728947398067, B4_mean=1254.0220416321904, B4_stdDev=2923.4325518402165, B5_mean=1312.872230792401, B5_stdDev=2969.5577625476913, B6_mean=1342.7754670562617, B6_stdDev=2884.949898409043, B7_mean=1346.8341267508004, B7_stdDev=2827.3905158618504, B8_mean=1404.1403340271972, B8_stdDev=2934.0771454380683, B8A_mean=1334.2247383290935, B8A_stdDev=2778.929913338657, B11_mean=949.219556599782, B11_stdDev=1883.2940225853117, B12_mean=851.1759395456384, B12_stdDev=1646.8013543658033}","{B2_p2=79.77958990016197, B2_p98=13633.64417177914, B3_p2=87.95141282318183, B3_p98=12994.397205588823, B4_p2=33.512279802632065, B4_p98=12860.280092592593, B5_p2=26.585524945177816, B5_p98=13249.090361445784, B6_p2=10.816986142831237, B6_p98=12704.711538461539, B7_p2=12.357550146575921, B7_p98=12254.550387596899, B8_p2=9.15437211133692, B8_p98=12959.341085271319, B8A_p2=8.181442802224494, B8A_p98=11935.564885496184, B11_p2=11.551255342953295, B11_p98=7518.631602591621, B12_p2=17.231634278592946, B12_p98=6559.713235294118}",
20181123T111351_20181123T111435_T30TUT,201811327,"{B2_mean=3025.3699261528695, B2_stdDev=3374.354422093623, B3_mean=2830.5250377602247, B3_stdDev=3205.975150569644, B4_mean=2748.2660011607, B4_stdDev=3133.2894271140863, B5_mean=2790.912002878107, B5_stdDev=3173.889425639911, B6_mean=2702.7858977998353, B6_stdDev=3092.6973120139855, B7_mean=2651.606368414292, B7_stdDev=3027.5494301380113, B8_mean=2772.8462911826973, B8_stdDev=3128.2252404751234, B8A_mean=2605.4265767569973, B8A_stdDev=2945.856217788328, B11_mean=1484.4120678315326, B11_stdDev=1332.3139093952575, B12_mean=1301.4553699977769, B12_stdDev=1082.318559640477}","{B2_p2=34.20882978592635, B2_p98=14399.880823408464, B3_p2=34.92151717745619, B3_p98=13754.622459790042, B4_p2=36.323339505397584, B4_p98=13502.798473282443, B5_p2=33.75131804044026, B5_p98=13890.1926910299, B6_p2=33.89183679452841, B6_p98=13375.66384180791, B7_p2=12.684508064582634, B7_p98=13024.355882352942, B8_p2=14.154296183699723, B8_p98=13726.574132492113, B8A_p2=15.068091790155169, B8A_p98=12576.91124260355, B11_p2=25.62029944827589, B11_p98=5151.425237683665, B12_p2=34.294780566374435, B12_p98=4319.406768564247}",
20181123T111351_20181123T111435_T30UUU,201811327,"{B2_mean=4274.507427005216, B2_stdDev=4635.786728859982, B3_mean=4100.266595618599, B3_stdDev=4396.458730552449, B4_mean=3986.2686394586967, B4_stdDev=4328.511445144003, B5_mean=4203.113047555786, B5_stdDev=4390.635305819415, B6_mean=4286.3208809006155, B6_stdDev=4201.07397589493, B7_mean=4257.306614538098, B7_stdDev=4084.2605984475945, B8_mean=4452.967244129227, B8_stdDev=4243.660861983232, B8A_mean=4257.495723390719, B8A_stdDev=4000.4078636694926, B11_mean=1890.493823544835, B11_stdDev=1858.115637286299, B12_mean=1576.3456112506285, B12_stdDev=1537.4483427918012}","{B2_p2=22.090453064627987, B2_p98=16449.850909644712, B3_p2=36.94365195988753, B3_p98=15930.850813541692, B4_p2=16.65713417487114, B4_p98=15647.200318598168, B5_p2=11.215317747149884, B5_p98=15645.483159278547, B6_p2=11.974565224198281, B6_p98=15519.911526653643, B7_p2=13.728370193131646, B7_p98=15455.324785189576, B8_p2=13.88551396006837, B8_p98=15456.346015163252, B8A_p2=15.002994270028509, B8A_p98=15328.232932935009, B11_p2=17.886701671376134, B11_p98=7583.866534970071, B12_p2=24.361191469494138, B12_p98=5984.054667649653}",
20181126T112411_20181126T112434_T29UQP,201811330,"{B2_mean=1701.514088220754, B2_stdDev=2525.047705919208, B3_mean=1542.6673537115153, B3_stdDev=2379.660516271565, B4_mean=1456.7677347180006, B4_stdDev=2302.274159897739, B5_mean=1465.800050730878, B5_stdDev=2328.55305629729, B6_mean=1412.5144610541165, B6_stdDev=2245.5524617606193, B7_mean=1385.9017526693208, B7_stdDev=2193.5321257739747, B8_mean=1459.9520380204683, B8_stdDev=2294.6842660605143, B8A_mean=1370.2312103720067, B8A_stdDev=2142.9735215706933, B11_mean=1207.3412079309776, B11_stdDev=1707.9587580143327, B12_mean=1123.9581666167849, B12_stdDev=1504.5350813168907}","{B2_p2=58.30145576402929, B2_p98=8894.637554012592, B3_p2=25.69762644567712, B3_p98=8384.473877851362, B4_p2=6.162226211080832, B4_p98=7997.345600734108, B5_p2=5.323260902709005, B5_p98=8128.225282485876, B6_p2=5.198580995579268, B6_p98=7870.194146753928, B7_p2=5.255929115660022, B7_p98=7614.725355768516, B8_p2=5.4971013105306845, B8_p98=7999.654845896268, B8A_p2=2.5815167290181273, B8A_p98=7454.517459250732, B11_p2=3.211518130145703, B11_p98=5791.452990127096, B12_p2=5.625916955684066, B12_p98=4958.574383960444}",
20181126T112411_20181126T112434_T30TUT,201811330,"{B2_mean=777.6020900985815, B2_stdDev=1442.4205493378206, B3_mean=679.358446739171, B3_stdDev=1349.9283265342258, B4_mean=617.4647291204017, B4_stdDev=1285.4067777510943, B5_mean=651.5049096176738, B5_stdDev=1356.0064387071598, B6_mean=615.2083050397923, B6_stdDev=1283.0932763374267, B7_mean=592.6804526268539, B7_stdDev=1234.0358119312452, B8_mean=622.0975113914831, B8_stdDev=1299.827022439104, B8A_mean=577.2112507613824, B8A_stdDev=1204.0682754059312, B11_mean=452.11203825790284, B11_stdDev=941.2268432943981, B12_mean=461.0020621819919, B12_stdDev=923.7219487219576}","{B2_p2=66.65659308129263, B2_p98=5440.479853479854, B3_p2=31.623265918266487, B3_p98=5053.026972010178, B4_p2=9.966330592456083, B4_p98=4797.667658730159, B5_p2=7.834483464452104, B5_p98=5055.004702194357, B6_p2=3.2013593980600628, B6_p98=4703.519852262235, B7_p2=3.2148846043491552, B7_p98=4511.44176013805, B8_p2=2.8014909650689397, B8_p98=4767.44061302682, B8A_p2=2.918769985003065, B8A_p98=4383.861238757182, B11_p2=5.196440381507594, B11_p98=3486.845120859445, B12_p2=9.295741010157563, B12_p98=3423.564620938628}",
20181126T112411_20181126T112434_T30TVT,201811330,"{B2_mean=613.1332022898246, B2_stdDev=679.0289626971258, B3_mean=585.5313983669878, B3_stdDev=662.4725817986924, B4_mean=502.24703227464846, B4_stdDev=648.7337267844075, B5_mean=562.7129332053646, B5_stdDev=729.611433538674, B6_mean=641.7012172526445, B6_stdDev=887.1804014295617, B7_mean=663.786933990448, B7_stdDev=940.3762486344641, B8_mean=722.9369485866639, B8_stdDev=1005.5713913063767, B8A_mean=706.7612861246533, B8A_stdDev=1001.346148794193, B11_mean=600.6580274187531, B11_stdDev=756.7829727310353, B12_mean=538.6305901458909, B12_stdDev=631.9177703348585}","{B2_p2=45.04264324828983, B2_p98=2237.383907960384, B3_p2=28.38067505413949, B3_p98=2106.6364484628825, B4_p2=30.60765934422078, B4_p98=2108.0741787072816, B5_p2=27.128568566889, B5_p98=2363.394879729291, B6_p2=9.332614367400367, B6_p98=3167.1017764081785, B7_p2=9.762087634888598, B7_p98=3423.163002357586, B8_p2=10.074024958917152, B8_p98=3679.136617407154, B8A_p2=10.628979513998202, B8A_p98=3678.71219719875, B11_p2=14.370228484291303, B11_p98=2654.973570564864, B12_p2=18.697606306579722, B12_p98=2142.32994236771}",
20181126T112411_20181126T112434_T30UUU,201811330,"{B2_mean=2062.744845185208, B2_stdDev=2239.637974648466, B3_mean=1950.9446455986429, B3_stdDev=2092.404253764938, B4_mean=1835.8870624970857, B4_stdDev=2020.8205751863316, B5_mean=2017.413930646752, B5_stdDev=2148.7189278268215, B6_mean=2070.888102325256, B6_stdDev=2104.1397334938483, B7_mean=2051.674695043844, B7_stdDev=2060.7831251968732, B8_mean=2167.8223538077177, B8_stdDev=2157.0204911694573, B8A_mean=2049.4759818923653, B8A_stdDev=2023.814246967909, B11_mean=1606.9911311420503, B11_stdDev=1514.2082865721784, B12_mean=1485.4776394420467, B12_stdDev=1361.0200094346642}","{B2_p2=49.75716454994701, B2_p98=8127.812542603953, B3_p2=43.87142715378593, B3_p98=7614.755808707968, B4_p2=12.174878243883017, B4_p98=7358.677922077922, B5_p2=9.60675791599483, B5_p98=7742.632506527415, B6_p2=9.300113920872716, B6_p98=7357.291617059705, B7_p2=9.504023282852016, B7_p98=7103.05598624552, B8_p2=4.135756470712082, B8_p98=7518.915461624027, B8A_p2=4.165416797526846, B8A_p98=7007.133204326647, B11_p2=5.76039454480933, B11_p98=5406.730911710929, B12_p2=9.900197006286628, B12_p98=4767.595079156379}",
20181126T112411_20181126T112434_T30UUV,201811330,"{B2_mean=2043.1885096291799, B2_stdDev=1971.0737868682895, B3_mean=1866.7274359324433, B3_stdDev=1832.1078353723387, B4_mean=1746.680813567394, B4_stdDev=1753.5064815349933, B5_mean=1837.961346243686, B5_stdDev=1850.4009526425273, B6_mean=1725.8953909521479, B6_stdDev=1747.0416929308478, B7_mean=1657.7999621196022, B7_stdDev=1676.2338524430093, B8_mean=1753.211331108072, B8_stdDev=1751.6294304614873, B8A_mean=1620.4109637206072, B8A_stdDev=1617.7384976890726, B11_mean=1279.6128044721308, B11_stdDev=1254.6014232938123, B12_mean=1305.9433990553132, B12_stdDev=1228.1320696440343}","{B2_p2=46.08789838438749, B2_p98=6717.200687469076, B3_p2=35.3724094405794, B3_p98=6206.435650224656, B4_p2=21.042898346954345, B4_p98=5951.188889555387, B5_p2=17.963511585823653, B5_p98=6335.394002354575, B6_p2=17.52882216576233, B6_p98=5950.473692301085, B7_p2=17.686930172119368, B7_p98=5693.638506560799, B8_p2=18.786815961064242, B8_p98=5950.47829168506, B8A_p2=7.489294237076459, B8A_p98=5599.848347003209, B11_p2=13.113760649834818, B11_p98=4767.200248732924, B12_p2=20.131480767782914, B12_p98=4575.815730691404}",
20181126T112411_20181126T112434_T30UVU,201811330,"{B2_mean=1530.520694593213, B2_stdDev=2274.559205187167, B3_mean=1639.1719753136272, B3_stdDev=2086.3968662408365, B4_mean=1590.9772785758685, B4_stdDev=2032.875049729709, B5_mean=2010.0429579530187, B5_stdDev=2050.3146346643407, B6_mean=2661.305685875938, B6_stdDev=1917.3565295770225, B7_mean=2834.6609382035126, B7_stdDev=1861.65520608119, B8_mean=3062.758753820199, B8_stdDev=1949.0684605984843, B8A_mean=3036.173909411032, B8A_stdDev=1822.9906471721797, B11_mean=1985.3032782659118, B11_stdDev=1227.6685886934156, B12_mean=1494.334943402734, B12_stdDev=1128.2654128289134}","{B2_p2=73.80307265891173, B2_p98=9791.096739746617, B3_p2=205.5819091764561, B3_p98=9150.034042553192, B4_p2=202.74653550150953, B4_p98=8895.94956078209, B5_p2=353.0961305127024, B5_p98=9375.557840616966, B6_p2=351.3575554330247, B6_p98=9054.755325390955, B7_p2=351.9241981250463, B7_p98=8800.484581497798, B8_p2=351.4602121278532, B8_p98=9312.486050645302, B8A_p2=352.0022175115653, B8A_p98=8669.813676132753, B11_p2=352.27689089694354, B11_p98=5920.200263504611, B12_p2=289.36156516230017, B12_p98=5279.220793140407}",
20181126T112411_20181126T112434_T30UVV,201811330,"{B2_mean=1510.419241152894, B2_stdDev=2338.7121789488965, B3_mean=1386.153972525536, B3_stdDev=2227.071956395697, B4_mean=1255.0475002955259, B4_stdDev=2198.3520586663117, B5_mean=1301.078842106136, B5_stdDev=2292.7419005131833, B6_mean=1273.7042659392139, B6_stdDev=2237.4950356716386, B7_mean=1250.9871531115507, B7_stdDev=2185.900876093863, B8_mean=1318.7128585728144, B8_stdDev=2287.4128975325357, B8A_mean=1241.5555407257257, B8A_stdDev=2148.811560547359, B11_mean=957.8935683434012, B11_stdDev=1609.3742984824976, B12_mean=878.3611107921574, B12_stdDev=1414.8342472660102}","{B2_p2=66.65578431126923, B2_p98=9535.25256434545, B3_p2=79.40237678097861, B3_p98=9022.818981397182, B4_p2=40.33249655210285, B4_p98=8895.85262809391, B5_p2=30.224733395518957, B5_p98=9279.86459896379, B6_p2=26.278156054348994, B6_p98=9023.111324581982, B7_p2=11.099277496269455, B7_p98=8735.390212005525, B8_p2=12.385252968105934, B8_p98=9183.85138245627, B8A_p2=12.99357547401009, B8A_p98=8544.775812823338, B11_p2=23.65809635433413, B11_p98=6431.755178747886, B12_p2=31.893413271509775, B12_p98=5663.127632687448}",
20181128T111409_20181128T111425_T30UVU,201811332,"{B2_mean=8232.15851579746, B2_stdDev=2675.2912512101284, B3_mean=8036.569491182528, B3_stdDev=2596.8761387736345, B4_mean=7796.27278076348, B4_stdDev=2491.4798911957255, B5_mean=7868.778602869455, B5_stdDev=2526.703714185779, B6_mean=7605.548361101624, B6_stdDev=2377.077613603822, B7_mean=7570.264176105689, B7_stdDev=2296.1549423490983, B8_mean=7841.524435398588, B8_stdDev=2437.924449524256, B8A_mean=7414.638819095094, B8A_stdDev=2219.4161927646032, B11_mean=3258.813632997513, B11_stdDev=1329.0372515395534, B12_mean=2695.2612337521323, B12_stdDev=1103.7915376526605}","{B2_p2=2271.7202518751737, B2_p98=13662.432066515403, B3_p2=2463.5630286955475, B3_p98=13407.64800995025, B4_p2=2464.043143219691, B4_p98=13024.269512195122, B5_p2=2592.32568005593, B5_p98=13215.344163658243, B6_p2=2719.5854503881965, B6_p98=12702.253712871287, B7_p2=2783.9228320085103, B7_p98=12510.515350877193, B8_p2=2847.4628647809072, B8_p98=13087.874396135267, B8A_p2=2783.4733042562793, B8A_p98=12190.797116374872, B11_p2=1183.896058583325, B11_p98=6687.389496717724, B12_p2=864.4636473595741, B12_p98=5599.226768377253}",
20181129T113421_20181129T113432_T29UQP,201811333,"{B2_mean=4787.7549105840535, B2_stdDev=5588.369956602092, B3_mean=4555.97258484246, B3_stdDev=5349.7291072701555, B4_mean=4421.185579747793, B4_stdDev=5187.173317434277, B5_mean=4390.61018168203, B5_stdDev=5155.959748410791, B6_mean=4267.498797066771, B6_stdDev=5039.110768778124, B7_mean=4187.315667854706, B7_stdDev=4938.939938550124, B8_mean=4396.1141423433855, B8_stdDev=5122.6863901331635, B8A_mean=4120.039703862025, B8A_stdDev=4840.510513088174, B11_mean=1453.8717680932277, B11_stdDev=1708.7458798067073, B12_mean=1289.5284190267416, B12_stdDev=1403.6342267469222}","{B2_p2=20.96917925674459, B2_p98=18369.548507003212, B3_p2=18.436408959081785, B3_p98=17471.558510638297, B4_p2=14.069214126406461, B4_p98=16705.699613906447, B5_p2=12.229333605713176, B5_p98=16577.273281617083, B6_p2=11.878321188939397, B6_p98=16448.705238469563, B7_p2=13.236726056578144, B7_p98=16192.966855553428, B8_p2=14.672263025344282, B8_p98=16194.594370196772, B8A_p2=15.213948788179612, B8A_p98=15935.856272595942, B11_p2=18.05675596056327, B11_p98=6366.777964253545, B12_p2=24.344908928604458, B12_p98=5215.730145175064}",
20181129T113421_20181129T113432_T30UUU,201811333,"{B2_mean=6200.184203751712, B2_stdDev=5975.202002214782, B3_mean=5869.718942400311, B3_stdDev=5685.188439792507, B4_mean=5651.64028983066, B4_stdDev=5473.245137280029, B5_mean=5595.31438322055, B5_stdDev=5426.714823087657, B6_mean=5436.585502020113, B6_stdDev=5306.060022725083, B7_mean=5316.711735304753, B7_stdDev=5192.263493943835, B8_mean=5608.939972403187, B8_stdDev=5386.115272793924, B8A_mean=5210.636293171218, B8A_stdDev=5073.20668385099, B11_mean=1573.9478404781373, B11_stdDev=1590.8607090694825, B12_mean=1508.8214713378964, B12_stdDev=1433.7822805196718}","{B2_p2=12.592023997537632, B2_p98=18345.860020581757, B3_p2=12.357701292674157, B3_p98=17551.1804696272, B4_p2=12.229349437438298, B4_p98=16843.38503044738, B5_p2=11.624015640723485, B5_p98=16584.987617546743, B6_p2=11.843033503348149, B6_p98=16554.4961621876, B7_p2=12.895848722230266, B7_p98=16437.328808864688, B8_p2=13.941259828397111, B8_p98=16277.838992981444, B8A_p2=5.888279933026211, B8A_p98=16162.229107667348, B11_p2=14.549000314780772, B11_p98=6047.113320162647, B12_p2=22.963772868020655, B12_p98=5535.942269900191}",
20181203T111421_20181203T111421_T30TUT,201812337,"{B2_mean=5235.812067186336, B2_stdDev=5272.703967175693, B3_mean=4863.091716365969, B3_stdDev=4980.82664527951, B4_mean=4540.667236391783, B4_stdDev=4762.416517021729, B5_mean=4809.718102002478, B5_stdDev=4946.811163759571, B6_mean=4525.297108739279, B6_stdDev=4720.06314943737, B7_mean=4334.889123467624, B7_stdDev=4550.023898179989, B8_mean=4342.588851898818, B8_stdDev=4561.028469806729, B8A_mean=4191.686484481954, B8A_stdDev=4391.561697550307, B11_mean=2457.584376421929, B11_stdDev=2372.877599799569, B12_mean=1844.5790226235563, B12_stdDev=1718.0816544684621}","{B2_p2=27.546806776637045, B2_p98=18886.276656667575, B3_p2=32.01766872667255, B3_p98=17863.80210487497, B4_p2=30.743144859818575, B4_p98=17071.37544495889, B5_p2=28.0744611771379, B5_p98=16802.04961797192, B6_p2=24.101330093737793, B6_p98=16680.931078872254, B7_p2=26.220647723431416, B7_p98=16549.172465457967, B8_p2=29.061362549023656, B8_p98=16333.808548206942, B8A_p2=35.34266691842589, B8A_p98=16295.490017897402, B11_p2=18.831102506214584, B11_p98=8670.8221250667, B12_p2=22.676409097307367, B12_p98=6367.274787535411}",
20181203T111421_20181203T111421_T30TVT,201812337,"{B2_mean=6288.758888009787, B2_stdDev=4966.33071672566, B3_mean=6111.873246583842, B3_stdDev=4796.650663594071, B4_mean=5879.308829182814, B4_stdDev=4640.979548614655, B5_mean=5893.427760766063, B5_stdDev=4653.652982548871, B6_mean=5691.809307055108, B6_stdDev=4499.550115882077, B7_mean=5571.21645727487, B7_stdDev=4370.494619251849, B8_mean=5737.871318050242, B8_stdDev=4505.588868182637, B8A_mean=5491.076210601509, B8A_stdDev=4247.662920864067, B11_mean=2794.5655020858385, B11_stdDev=1922.7894087709653, B12_mean=2149.7268370110983, B12_stdDev=1455.565221461395}","{B2_p2=30.118867218173293, B2_p98=17664.15280476873, B3_p2=33.629418642541246, B3_p98=17068.523961380033, B4_p2=29.310712719964812, B4_p98=16584.18222204298, B5_p2=28.343868219239816, B5_p98=16416.5427999279, B6_p2=22.365872614584376, B6_p98=16348.170502362795, B7_p2=24.446020977636316, B7_p98=16198.892886442383, B8_p2=11.520257059760095, B8_p98=16100.138456387556, B8A_p2=12.792755313100654, B8A_p98=15967.31193982549, B11_p2=24.82710650172852, B11_p98=7647.531977608348, B12_p2=95.08996445518099, B12_p98=5855.479941235961}",
20181203T111421_20181203T111421_T30UUU,201812337,"{B2_mean=3258.6341932533082, B2_stdDev=2402.6709095082697, B3_mean=3137.7357146967865, B3_stdDev=2208.4090767994, B4_mean=2907.494000147409, B4_stdDev=2164.3129772164502, B5_mean=3275.0406778394677, B5_stdDev=2317.8751124549876, B6_mean=3422.47333157654, B6_stdDev=2224.15868393572, B7_mean=3396.1808194531527, B7_stdDev=2146.203873241576, B8_mean=3411.6109541103406, B8_stdDev=2139.762511826629, B8A_mean=3406.5313663307556, B8A_stdDev=2092.789725546971, B11_mean=2426.7262148881155, B11_stdDev=1406.9086944778307, B12_mean=1843.3958438715683, B12_stdDev=1040.8852903909128}","{B2_p2=331.0925535337647, B2_p98=9023.001720183487, B3_p2=324.44695024787535, B3_p98=8509.71318746304, B4_p2=84.74015612113773, B4_p98=8126.546005509642, B5_p2=76.76870147663267, B5_p98=8766.13148371532, B6_p2=64.04021154475028, B6_p98=8382.970089730808, B7_p2=67.72074468085107, B7_p98=8126.248339294839, B8_p2=38.28426826879122, B8_p98=8094.94363256785, B8A_p2=96.20058511927431, B8A_p98=7903.74269005848, B11_p2=109.75386301369863, B11_p98=5343.973021582734, B12_p2=104.52981144343303, B12_p98=3935.160220994475}",
